,chr,start,end,strand_1,five_prime,three_prime,clusterID_5p,clusterID_3p,start_match,end_match,start_diff,end_diff,fivep_diff,threep_diff,strand,verdict,gene,ensemblID,transcripts,constitutive.score,numTags,tags,relStart,relEnd,relStartTag,relEndTag,relStartTagClass,relEndTagClass,relStartTagAlt,relEndTagAlt,startClass,endClass,startDistance,endDistance,numTags_skipping,tags_skipping,curTag_skipping,relStartExon_skipping,relEndExon_skipping
2138,chr21,15405929,15441225,-,15441225,15405929,clu_91,clu_95,15405929,15441225,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160188.10,ENST00000635621.1+ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
2141,chr21,15383173,15385626,-,15385626,15383173,clu_68,clu_75,15383173,15385621,0,5,-5,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000185917.13,.,,0,,,,,,,,,,,,,,0,,,,
2144,chr21,15414030,15444023,-,15444023,15414030,clu_95,clu_97,15405929,15444023,8101,0,0,-8101,-,cryptic_threeprime,AJ009632.2,ENSG00000154642.11,.,0.0,0,,,,,,,,,,,,,,0,,,,
2160,chr21,15400549,15401987,-,15401987,15400549,clu_77,clu_86,15400549,15401987,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160298.17,ENST00000449602.2,1.0,0,,,,,,,,,,,,,,0,,,,
2163,chr21,15385689,15390577,-,15390577,15385689,clu_70,clu_77,15385689,15390577,0,0,0,0,-,annotated,AJ009632.2,ENSG00000154642.11,ENST00000449602.2+ENST00000635225.1,0.4,0,,,,,,,,,,,,,,0,,,,
2190,chr21,15400549,15402072,-,15402072,15400549,clu_78,clu_86,15400549,15401987,0,85,-85,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000154719.13,.,,0,,,,,,,,,,,,,,0,,,,
2220,chr21,15414030,15441777,-,15441777,15414030,clu_92,clu_97,15405929,15441777,8101,0,0,-8101,-,cryptic_threeprime,AJ009632.2,ENSG00000185658.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
2338,chr21,15416485,15441225,-,15441225,15416485,clu_91,clu_98,15405929,15441225,10556,0,0,-10556,-,cryptic_threeprime,AJ009632.2,ENSG00000160188.10,.,0.0,0,,,,,,,,,,,,,,0,,,,
2347,chr21,15395497,15444023,-,15444023,15395497,clu_95,clu_84,15395497,15444023,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000154642.11,ENST00000635225.1+ENST00000635621.1,0.67,0,,,,,,,,,,,,,,0,,,,
2377,chr21,15441348,15442101,-,15442101,15441348,clu_93,clu_99,15441348,15442165,0,-64,64,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000141956.13,.,,0,,,,,,,,,,,,,,0,,,,
2385,chr21,15413078,15413966,-,15413966,15413078,clu_89,clu_96,15405929,15405879,7149,8087,-8087,-7149,-,cryptic_unanchored,AJ009632.2,ENSG00000157554.19,,1.0,0,,,,,,,,,,,,,,0,,,,
2463,chr21,15385689,15390571,-,15390571,15385689,clu_69,clu_77,15385689,15390577,0,-6,6,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000156261.13,.,,0,,,,,,,,,,,,,,0,,,,
2516,chr21,15402234,15405574,-,15405574,15402234,clu_83,clu_87,15400549,15405574,1685,0,0,-1685,-,cryptic_threeprime,AJ009632.2,ENSG00000156261.13,.,,0,,,,,,,,,,,,,,0,,,,
2587,chr21,15400549,15405236,-,15405236,15400549,clu_82,clu_86,15400549,15405574,0,-338,338,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000154719.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
2647,chr21,15395040,15395462,-,15395462,15395040,clu_74,clu_82,15395129,15395462,-89,0,0,89,-,cryptic_threeprime,AJ009632.2,ENSG00000160193.11,.,0.0,0,,,,,,,,,,,,,,0,,,,
2648,chr21,15405764,15444023,-,15444023,15405764,clu_95,clu_94,15405764,15444023,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000185808.13,ENST00000635621.1+ENST00000654045.1,0.67,0,,,,,,,,,,,,,,0,,,,
2746,chr21,15370911,15390577,-,15390577,15370911,clu_70,clu_74,15370911,15390577,0,0,0,0,-,annotated,AJ009632.2,ENSG00000154642.11,ENST00000449602.2+ENST00000634644.1+ENST00000635225.1+ENST00000635621.1+ENST00000658863.1,1.0,0,,,,,,,,,,,,,,0,,,,
2762,chr21,15395129,15395462,-,15395462,15395129,clu_74,clu_83,15395129,15395462,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160193.11,ENST00000449602.2+ENST00000635225.1+ENST00000635621.1+ENST00000658863.1,1.0,0,,,,,,,,,,,,,,0,,,,
2781,chr21,15405096,15405236,-,15405236,15405096,clu_82,clu_92,15405764,15405574,-668,-338,338,668,-,cryptic_unanchored,AJ009632.2,ENSG00000154719.13,,1.0,0,,,,,,,,,,,,,,0,,,,
2782,chr21,15395497,15399754,-,15399754,15395497,clu_75,clu_84,15395497,15400497,0,-743,743,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000156261.13,.,,0,,,,,,,,,,,,,,0,,,,
2803,chr21,15441348,15444023,-,15444023,15441348,clu_95,clu_99,15441348,15444023,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160255.18,ENST00000635621.1+ENST00000654045.1,0.67,0,,,,,,,,,,,,,,0,,,,
2814,chr21,15444081,15477787,-,15477787,15444081,clu_97,clu_101,15444081,15477787,0,0,0,0,-,annotated,AJ009632.2,ENSG00000185658.13,ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
2833,chr21,15403795,15405236,-,15405236,15403795,clu_82,clu_88,15405764,15405574,-1969,-338,338,1969,-,cryptic_unanchored,AJ009632.2,ENSG00000154719.13,,1.0,0,,,,,,,,,,,,,,0,,,,
2867,chr21,15385705,15390577,-,15390577,15385705,clu_70,clu_78,15385689,15390577,16,0,0,-16,-,cryptic_threeprime,AJ009632.2,ENSG00000159131.17,.,0.0,0,,,,,,,,,,,,,,0,,,,
2933,chr21,15405764,15441225,-,15441225,15405764,clu_91,clu_94,15405764,15441225,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000160188.10,ENST00000635621.1+ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
2946,chr21,15390618,15393970,-,15393970,15390618,clu_71,clu_79,15390618,15393970,0,0,0,0,-,annotated,AJ009632.2,ENSG00000185658.13,ENST00000449602.2+ENST00000634644.1,1.0,0,,,,,,,,,,,,,,0,,,,
2963,chr21,15414030,15441225,-,15441225,15414030,clu_91,clu_97,15405929,15441225,8101,0,0,-8101,-,cryptic_threeprime,AJ009632.2,ENSG00000205758.12,.,0.0,0,,,,,,,,,,,,,,0,,,,
2985,chr21,15399814,15400497,-,15400497,15399814,clu_76,clu_85,15400549,15400497,-735,0,0,735,-,cryptic_threeprime,AJ009632.2,ENSG00000274276.4,.,0.0,0,,,,,,,,,,,,,,0,,,,
3002,chr21,15400549,15405696,-,15405696,15400549,clu_85,clu_86,15400549,15405574,0,122,-122,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000205581.11,.,0.0,0,,,,,,,,,,,,,,0,,,,
3052,chr21,15402234,15441225,-,15441225,15402234,clu_91,clu_87,15400549,15441225,1685,0,0,-1685,-,cryptic_threeprime,AJ009632.2,ENSG00000154640.14,.,0.0,0,,,,,,,,,,,,,,0,,,,
3107,chr21,15394049,15394472,-,15394472,15394049,clu_72,clu_80,15394049,15394472,0,0,0,0,-,annotated,AJ009632.2,ENSG00000205581.11,ENST00000449602.2,0.33,0,,,,,,,,,,,,,,0,,,,
3141,chr21,15370780,15390577,-,15390577,15370780,clu_70,clu_73,15370911,15390577,-131,0,0,131,-,cryptic_threeprime,AJ009632.2,ENSG00000157538.14,.,0.0,0,,,,,,,,,,,,,,0,,,,
3178,chr21,15394506,15394999,-,15394999,15394506,clu_73,clu_81,15394506,15394999,0,0,0,0,-,annotated,AJ009632.2,ENSG00000156304.14,ENST00000449602.2+ENST00000635225.1+ENST00000658863.1,0.75,0,,,,,,,,,,,,,,0,,,,
3322,chr21,15394049,15394999,-,15394999,15394049,clu_73,clu_80,15394049,15394999,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000156299.13,ENST00000449602.2,0.25,0,,,,,,,,,,,,,,0,,,,
3329,chr21,15402234,15403678,-,15403678,15402234,clu_79,clu_87,15400549,15401987,1685,1691,-1691,-1685,-,cryptic_unanchored,AJ009632.2,.,,1.0,0,,,,,,,,,,,,,,0,,,,
3330,chr21,15405929,15441777,-,15441777,15405929,clu_92,clu_95,15405929,15441777,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000160200.17,ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
3336,chr21,15395497,15400497,-,15400497,15395497,clu_76,clu_84,15395497,15400497,0,0,0,0,-,annotated,AJ009632.2,ENSG00000156304.14,ENST00000449602.2+ENST00000635225.1+ENST00000635621.1+ENST00000658863.1,1.0,0,,,,,,,,,,,,,,0,,,,
3417,chr21,15405764,15405879,-,15405879,15405764,clu_87,clu_94,15405764,15405879,0,0,0,0,-,annotated,AJ009632.2,.,ENST00000635621.1+ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
3538,chr21,15477856,15490688,-,15490688,15477856,clu_98,clu_102,15477856,15495715,0,-5027,5027,0,-,cryptic_fiveprime,AJ009632.2,.,.,,0,,,,,,,,,,,,,,0,,,,
3545,chr21,15385689,15395462,-,15395462,15385689,clu_74,clu_77,15385689,15395462,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000160193.11,ENST00000449602.2+ENST00000635225.1,0.5,0,,,,,,,,,,,,,,0,,,,
3578,chr21,15370911,15385621,-,15385621,15370911,clu_67,clu_74,15370911,15385621,0,0,0,0,-,annotated,AJ009632.2,.,ENST00000449602.2+ENST00000635225.1,1.0,0,,,,,,,,,,,,,,0,,,,
3627,chr21,15405275,15405696,-,15405696,15405275,clu_85,clu_93,15405764,15405574,-489,122,-122,489,-,cryptic_unanchored,AJ009632.2,ENSG00000160193.11,,1.0,0,,,,,,,,,,,,,,0,,,,
3661,chr21,15370911,15385626,-,15385626,15370911,clu_68,clu_74,15370911,15385621,0,5,-5,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000185917.13,.,,0,,,,,,,,,,,,,,0,,,,
3752,chr21,15383173,15390577,-,15390577,15383173,clu_70,clu_75,15383173,15390577,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000157538.14,ENST00000449602.2,0.2,0,,,,,,,,,,,,,,0,,,,
3784,chr21,15370911,15383028,-,15383028,15370911,clu_66,clu_74,15370911,15383028,0,0,0,0,-,annotated,AJ009632.2,ENSG00000205581.11,ENST00000449602.2,1.0,0,,,,,,,,,,,,,,0,,,,
3856,chr21,15402234,15413966,-,15413966,15402234,clu_89,clu_87,15400549,15405879,1685,8087,-8087,-1685,-,cryptic_unanchored,AJ009632.2,ENSG00000157554.19,,1.0,0,,,,,,,,,,,,,,0,,,,
3919,chr21,15390618,15394999,-,15394999,15390618,clu_73,clu_79,15390618,15394999,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160193.11,ENST00000449602.2+ENST00000635225.1+ENST00000635621.1+ENST00000658863.1,1.0,0,,,,,,,,,,,,,,0,,,,
3955,chr21,15400549,15444023,-,15444023,15400549,clu_95,clu_86,15400549,15444023,0,0,0,0,-,annotated,AJ009632.2,ENSG00000160255.18,ENST00000635225.1+ENST00000635621.1,0.67,0,,,,,,,,,,,,,,0,,,,
3986,chr21,15441348,15441777,-,15441777,15441348,clu_92,clu_99,15441348,15441777,0,0,0,0,-,annotated,AJ009632.2,ENSG00000185658.13,ENST00000654045.1,1.0,0,,,,,,,,,,,,,,0,,,,
4067,chr21,15383225,15394999,-,15394999,15383225,clu_73,clu_76,15383173,15394999,52,0,0,-52,-,cryptic_threeprime,AJ009632.2,ENSG00000154719.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
4161,chr21,15400549,15403678,-,15403678,15400549,clu_79,clu_86,15400549,15401987,0,1691,-1691,0,-,cryptic_fiveprime,AJ009632.2,.,.,0.0,0,,,,,,,,,,,,,,0,,,,
4208,chr21,15383173,15385621,-,15385621,15383173,clu_67,clu_75,15383173,15385621,0,0,0,0,-,annotated,AJ009632.2,.,ENST00000449602.2,0.5,0,,,,,,,,,,,,,,0,,,,
4226,chr21,15370780,15385621,-,15385621,15370780,clu_67,clu_73,15370911,15385621,-131,0,0,131,-,cryptic_threeprime,AJ009632.2,.,.,0.0,0,,,,,,,,,,,,,,0,,,,
4241,chr21,15370780,15394999,-,15394999,15370780,clu_73,clu_73,15370911,15394999,-131,0,0,131,-,cryptic_threeprime,AJ009632.2,ENSG00000241837.7,.,0.0,0,,,,,,,,,,,,,,0,,,,
4261,chr21,15402234,15405236,-,15405236,15402234,clu_82,clu_87,15400549,15405574,1685,-338,338,-1685,-,cryptic_unanchored,AJ009632.2,ENSG00000159147.18,,1.0,0,,,,,,,,,,,,,,0,,,,
4287,chr21,15444081,15444373,-,15444373,15444081,clu_96,clu_101,15444081,15444373,0,0,0,0,-,annotated,AJ009632.2,.,ENST00000635225.1+ENST00000635621.1,1.0,0,,,,,,,,,,,,,,0,,,,
4461,chr21,15405275,15442165,-,15442165,15405275,clu_94,clu_93,15405764,15442165,-489,0,0,489,-,cryptic_threeprime,AJ009632.2,.,.,,0,,,,,,,,,,,,,,0,,,,
4492,chr21,15441847,15444023,-,15444023,15441847,clu_95,clu_100,15441847,15444023,0,0,0,0,-,annotated,AJ009632.2,ENSG00000155307.18,ENST00000654045.1,0.33,0,,,,,,,,,,,,,,0,,,,
4516,chr21,15405929,15444023,-,15444023,15405929,clu_95,clu_95,15405929,15444023,0,0,0,0,-,novel annotated pair,AJ009632.2,ENSG00000159216.18,ENST00000635621.1+ENST00000654045.1,0.67,0,,,,,,,,,,,,,,0,,,,
4546,chr21,15405929,15413966,-,15413966,15405929,clu_89,clu_95,15405929,15405879,0,8087,-8087,0,-,cryptic_fiveprime,AJ009632.2,ENSG00000156261.13,.,0.0,0,,,,,,,,,,,,,,0,,,,
67,chr21,34073745,34094136,+,34073745,34094136,clu_1122,clu_1154,34073745,34094862,0,-726,0,-726,+,cryptic_threeprime,MRPS6,ENSG00000182670.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-31204.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
205,chr21,34073268,34125340,+,34073268,34125340,clu_1118,clu_1168,34073745,34125340,-477,0,-477,0,+,cryptic_fiveprime,MRPS6,ENSG00000182670.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-477.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
211,chr21,34103519,34125340,+,34103519,34125340,clu_1137,clu_1168,34125480,34125340,-21961,0,-21961,0,+,cryptic_fiveprime,MRPS6,ENSG00000156256.15,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-21961.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
238,chr21,34102908,34125340,+,34102908,34125340,clu_1130,clu_1168,34125480,34125340,-22572,0,-22572,0,+,cryptic_fiveprime,MRPS6,ENSG00000160305.18,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-22572.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
250,chr21,34103519,34142407,+,34103519,34142407,clu_1137,clu_1171,34125480,34142407,-21961,0,-21961,0,+,cryptic_fiveprime,MRPS6,ENSG00000156256.15,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-21961.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
259,chr21,34073268,34142407,+,34073268,34142407,clu_1118,clu_1171,34073745,34142407,-477,0,-477,0,+,cryptic_fiveprime,MRPS6,ENSG00000182670.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-477.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,2.0
280,chr21,34125480,34182707,+,34125480,34182707,clu_1143,clu_1179,34125480,34182707,0,0,0,0,+,novel annotated pair,MRPS6,ENSG00000183570.16,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,40300.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
293,chr21,34102908,34103496,+,34102908,34103496,clu_1130,clu_1160,34125480,34094862,-22572,8634,-22572,8634,+,cryptic_unanchored,MRPS6,ENSG00000160305.18,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-22572.0,-21844.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
568,chr21,34125480,34141744,+,34125480,34141744,clu_1143,clu_1170,34125480,34142407,0,-663,0,-663,+,cryptic_threeprime,MRPS6,ENSG00000183570.16,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-663.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
714,chr21,34103519,34125344,+,34103519,34125344,clu_1137,clu_1169,34125480,34125340,-21961,4,-21961,4,+,cryptic_unanchored,MRPS6,ENSG00000156256.15,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-21961.0,4.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
744,chr21,34102912,34125322,+,34102912,34125322,clu_1131,clu_1164,34125480,34125340,-22568,-18,-22568,-18,+,cryptic_unanchored,MRPS6,ENSG00000182670.13,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-22568.0,-18.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
766,chr21,34073745,34142407,+,34073745,34142407,clu_1122,clu_1171,34073745,34142407,0,0,0,0,+,novel annotated pair,MRPS6,ENSG00000182670.13,ENST00000399312.3,0.33,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,2.0
772,chr21,34102912,34142407,+,34102912,34142407,clu_1131,clu_1171,34125480,34142407,-22568,0,-22568,0,+,cryptic_fiveprime,MRPS6,ENSG00000182670.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-22568.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
819,chr21,34073745,34102834,+,34073745,34102834,clu_1122,clu_1159,34073745,34094862,0,7972,0,7972,+,cryptic_threeprime,MRPS6,ENSG00000142166.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-22506.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
978,chr21,34141835,34142407,+,34141835,34142407,clu_1144,clu_1171,34125480,34142407,16355,0,16355,0,+,cryptic_fiveprime,MRPS6,ENSG00000142168.14,.,,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,16355.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
1035,chr21,34102912,34125326,+,34102912,34125326,clu_1131,clu_1165,34125480,34125340,-22568,-14,-22568,-14,+,cryptic_unanchored,MRPS6,ENSG00000141959.17,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-22568.0,-14.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1086,chr21,34125480,34142651,+,34125480,34142651,clu_1143,clu_1174,34125480,34142407,0,244,0,244,+,cryptic_threeprime,MRPS6,ENSG00000205726.15,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,244.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
1105,chr21,34102912,34103496,+,34102912,34103496,clu_1131,clu_1160,34125480,34094862,-22568,8634,-22568,8634,+,cryptic_unanchored,MRPS6,ENSG00000141959.17,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-22568.0,-21844.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1108,chr21,34102912,34125340,+,34102912,34125340,clu_1131,clu_1168,34125480,34125340,-22568,0,-22568,0,+,cryptic_fiveprime,MRPS6,ENSG00000160185.15,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-22568.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,1.0
1109,chr21,34073268,34095930,+,34073268,34095930,clu_1118,clu_1156,34073745,34094862,-477,1068,-477,1068,+,cryptic_unanchored,MRPS6,ENSG00000182670.13,,1.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,not_main_3_prime,-477.0,-29410.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
1110,chr21,34073745,34125340,+,34073745,34125340,clu_1122,clu_1168,34073745,34125340,0,0,0,0,+,annotated,MRPS6,ENSG00000142166.13,ENST00000399312.3+ENST00000362077.4,0.67,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,main,0.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
1119,chr21,34125462,34142407,+,34125462,34142407,clu_1142,clu_1171,34125480,34142407,-18,0,-18,0,+,cryptic_fiveprime,MRPS6,ENSG00000183570.16,.,,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-18.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
1153,chr21,34125422,34142407,+,34125422,34142407,clu_1141,clu_1171,34125480,34142407,-58,0,-58,0,+,cryptic_fiveprime,MRPS6,ENSG00000159256.13,.,,1,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,not_main_5_prime,main,-58.0,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,2.0,2.0
1207,chr21,34073745,34074367,+,34073745,34074367,clu_1122,clu_1152,34073745,34094862,0,-20495,0,-20495,+,cryptic_threeprime,MRPS6,ENSG00000142166.13,.,0.0,1,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,appris_principal_1,appris_principal_1,,,main,not_main_3_prime,0.0,-50973.0,1,basic|MANE_Select|appris_principal_1|CCDS,basic|MANE_Select|appris_principal_1|CCDS,1.0,1.0
