"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "five.log.odds.ratio" "five.mut.cluster.cov" "five.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"273" "chr21" 25585754 25588830 "-" 25588830 25585754 "clu_202" "clu_208" "chr21:25585754:25588830:-" 4 33 37 0.531524684753153 -0.397971134310756 1728 142 "-" "clu_202" "clu_208" 25585754 25588834 0 -4 4 0 "cryptic_fiveprime" "MRPL39" "." "." 0 1 "basic|appris_principal_1|CCDS" 9 9 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 9 9 "not_main_5_prime" "main" 4 0 2.8169014084507 1.90972222222222 -0.907179186228482
"274" "chr21" 43100519 43101365 "-" 43101365 43100519 "clu_2039" "clu_2075" "chr21:43100519:43101365:-" 7 51 58 0.508984910150899 -0.294690702606258 2076 214 "-" "clu_2039" "clu_2075" 43100519 43101365 0 0 0 0 "annotated" "U2AF1" "ENSG00000275895.7" "ENST00000398137.5" 0.5 1 "basic|appris_principal_3|CCDS" 2 3 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 913 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 2 3 "not_main_5_prime" "main" -913 0 3.27102803738318 2.45664739884393 -0.814380638539247
"275" "chr21" 43104402 43105501 "-" 43105501 43104402 "clu_2045" "clu_2079" "chr21:43104402:43105501:-" 14 56 70 0.025869741302587 -0.910302690029532 2720 282 "-" "clu_2045" "clu_2079" 43104402 43104314 0 1187 -1187 0 "cryptic_fiveprime" "U2AF1" "." "." NA 1 "basic|appris_principal_3|CCDS" 1 2 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 1187 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 2 "not_main_5_prime" "main" -1187 0 4.9645390070922 2.05882352941176 -2.90571547768043
"276" "chr21" 42876767 42879086 "-" 42879086 42876767 "clu_1958" "clu_1988" "chr21:42876767:42879086:-" 1 4 5 0.690003099969 -1.2443240998495 712 52 "-" "clu_1958" "clu_1988" 42876767 42879406 0 -320 320 0 "cryptic_fiveprime" "WDR4" "." "." NA 2 "basic|appris_principal_1|CCDS, alternative_3_UTR|basic|appris_principal_1|CCDS" 12 12 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -320 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "not_main_5_prime" "main" 320 0 1.92307692307692 0.561797752808989 -1.36127917026793
"277" "chr21" 42859722 42873550 "-" 42873550 42859722 "clu_1954" "clu_1981" "chr21:42859722:42873550:-" 3 36 39 0.789852101478985 -0.155550260181682 751 54 "-" "clu_1954" "clu_1981" 42859722 42873550 0 0 0 0 "novel annotated pair" "WDR4" "ENSG00000205758.12" "ENST00000330317.6+ENST00000398208.2" 1 2 "basic|appris_principal_1|CCDS, alternative_3_UTR|basic|appris_principal_1|CCDS" 16 14 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 3 "main" "main" 0 0 5.55555555555556 4.79360852197071 -0.76194703358485
"278" "chr21" 43959747 43967945 "+" 43959747 43967945 "clu_2172" "clu_2190" "chr21:43959747:43967945:+" 0 5 5 NA Inf 12 1 "+" "clu_2172" "clu_2190" 43959859 43967945 -112 0 -112 0 "cryptic_fiveprime" "AGPAT3" "ENSG00000159256.13" "." NA 3 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 46 46 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" -112 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "not_main_5_prime" "main" -112 0 0 41.6666666666667 41.6666666666667
"279" "chr21" 43800881 43802273 "+" 43800881 43802273 "clu_2146" "clu_2163" "chr21:43800881:43802273:+" 52 954 1006 0.282317176828232 0.769353789370588 971 54 "+" "clu_2146" "clu_2163" 43800881 43802273 0 0 0 0 "annotated" "RRP1" "ENSG00000160218.13" "ENST00000497547.1" 1 1 "basic|appris_principal_1|CCDS" 11 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 11 11 "main" "main" 0 0 96.2962962962963 98.2492276004119 1.95293130411565
"280" "chr21" 46229266 46240833 "+" 46229266 46240833 "clu_2686" "clu_2695" "chr21:46229266:46240833:+" 2 10 12 NA -1.48160454092422 32 3 "+" "clu_2686" "clu_2695" 46229266 46240833 0 0 0 0 "novel annotated pair" "MCM3AP-AS1" "ENSG00000182362.14" "ENST00000414659.5+ENST00000432735.5+ENST00000664725.1+ENST00000669476.1" 0.8 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 66.6666666666667 31.25 -35.4166666666667
"281" "chr21" 44943792 44960099 "+" 44943792 44960099 "clu_2465" "clu_2482" "chr21:44943792:44960099:+" 2 6 8 NA -0.105360515657826 16 5 "+" "clu_2465" "clu_2482" 44943792 44960099 0 0 0 0 "annotated" "FAM207A" "ENSG00000159140.20" "ENST00000397826.7" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 40 37.5 -2.5
"282" "chr21" 46236326 46240833 "+" 46236326 46240833 "clu_2690" "clu_2695" "chr21:46236326:46240833:+" 1 22 23 NA 1.48160454092422 32 3 "+" "clu_2690" "clu_2695" 46236326 46240833 0 0 0 0 "annotated" "MCM3AP-AS1" "ENSG00000160299.17" "ENST00000432735.5+ENST00000664725.1+ENST00000669476.1" 1 0 "" NA NA "" "" "" "" "" "" "" "" NA NA 0 "" "" NA NA "" "" NA NA 33.3333333333333 68.75 35.4166666666667
"283" "chr21" 43959859 43967945 "+" 43959859 43967945 "clu_2173" "clu_2190" "chr21:43959859:43967945:+" 1 7 8 NA -Inf 12 1 "+" "clu_2173" "clu_2190" 43959859 43967945 0 0 0 0 "annotated" "AGPAT3" "ENSG00000160299.17" "ENST00000291572.13+ENST00000327505.6+ENST00000398058.5+ENST00000398061.5+ENST00000398063.6+ENST00000546158.1" 1 3 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS, alternative_5_UTR|basic|appris_principal_1|CCDS" 46 46 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 100 58.3333333333333 -41.6666666666667
"284" "chr21" 44943837 44960099 "+" 44943837 44960099 "clu_2466" "clu_2482" "chr21:44943837:44960099:+" 3 10 13 NA 0.105360515657826 16 5 "+" "clu_2466" "clu_2482" 44943837 44960099 0 0 0 0 "annotated" "FAM207A" "ENSG00000141959.17" "ENST00000291634.11" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 45 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "not_main_5_prime" "main" 45 0 60 62.5 2.5
"285" "chr21" 43800614 43802273 "+" 43800614 43802273 "clu_2145" "clu_2163" "chr21:43800614:43802273:+" 2 12 14 0.258837411625884 -1.12288788707396 971 54 "+" "clu_2145" "clu_2163" 43800614 43802273 0 0 0 0 "novel annotated pair" "RRP1" "ENSG00000197381.16" "ENST00000497547.1" 1 1 "basic|appris_principal_1|CCDS" 10 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 10 11 "main" "main" 0 0 3.7037037037037 1.23583934088568 -2.46786436281802
"286" "chr21" 43800922 43802273 "+" 43800922 43802273 "clu_2147" "clu_2163" "chr21:43800922:43802273:+" 0 5 5 0.65040349596504 Inf 971 54 "+" "clu_2147" "clu_2163" 43800881 43802273 41 0 41 0 "cryptic_fiveprime" "RRP1" "ENSG00000160255.18" "." NA 1 "basic|appris_principal_1|CCDS" 11 11 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_5_prime" "main" 41 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 11 11 "not_main_5_prime" "main" 41 0 0 0.514933058702369 0.514933058702369
"287" "chr21" 44856364 44865394 "-" 44865394 44856364 "clu_2389" "clu_2406" "chr21:44856364:44865394:-" 3 2 5 0.627983720162798 -2.73622107806891 74 10 "-" "clu_2389" "clu_2406" 44856364 44865394 0 0 0 0 "novel annotated pair" "PTTG1IP" "ENSG00000160298.17" "ENST00000330938.8" 0.5 1 "basic|MANE_Select|appris_principal_3|CCDS" 3 2 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 3 2 "main" "main" 0 0 30 2.7027027027027 -27.2972972972973
"288" "chr21" 44777417 44779143 "-" 44779143 44777417 "clu_2346" "clu_2368" "chr21:44777417:44779143:-" 1 19 20 0.609143908560914 0.414539938584458 860 68 "-" "clu_2346" "clu_2368" 44777417 44777298 0 1845 -1845 0 "cryptic_fiveprime" "UBE2G2" "ENSG00000198862.14" "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 4 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 1845 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 4 "not_main_5_prime" "main" -1845 0 1.47058823529412 2.2093023255814 0.738714090287278
"289" "chr21" 44788095 44801705 "-" 44801705 44788095 "clu_2354" "clu_2371" "chr21:44788095:44801705:-" 64 819 883 0.310206897931021 -Inf 833 64 "-" "clu_2354" "clu_2371" 44788095 44801705 0 0 0 0 "annotated" "UBE2G2" "ENSG00000185658.13" "ENST00000330942.9+ENST00000345496.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 100 98.3193277310924 -1.68067226890757
"290" "chr21" 25601467 25606448 "-" 25606448 25601467 "clu_227" "clu_236" "chr21:25601467:25606448:-" 1 10 11 0.701242987570124 -0.198395381625016 1766 145 "-" "clu_227" "clu_236" 25601467 25606448 0 0 0 0 "novel annotated pair" "MRPL39" "ENSG00000156304.14" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 3 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 0.689655172413793 0.566251415628539 -0.123403756785254
"291" "chr21" 25599866 25601367 "-" 25601367 25599866 "clu_218" "clu_233" "chr21:25599866:25601367:-" 140 1728 1868 0.565824341756582 0.353593277401324 1754 143 "-" "clu_218" "clu_233" 25599866 25601367 0 0 0 0 "annotated" "MRPL39" "ENSG00000156261.13" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 97.9020979020979 98.5176738882554 0.615575986157509
"292" "chr21" 44809118 44817947 "-" 44817947 44809118 "clu_2373" "clu_2390" "chr21:44809118:44817947:-" 2 6 8 0.490025099749003 -1.13274529503757 602 66 "-" "clu_2373" "clu_2390" 44809118 44817947 0 0 0 0 "novel annotated pair" "SUMO3" "ENSG00000159131.17" "ENST00000332859.10+ENST00000397893.3+ENST00000397898.7+ENST00000411651.6" 1 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 3.03030303030303 0.996677740863787 -2.03362528943924
"293" "chr21" 44856364 44861162 "-" 44861162 44856364 "clu_2386" "clu_2406" "chr21:44856364:44861162:-" 7 72 79 0.627983720162798 2.73622107806891 74 10 "-" "clu_2386" "clu_2406" 44856364 44861162 0 0 0 0 "annotated" "PTTG1IP" "ENSG00000160201.11" "ENST00000330938.8+ENST00000397886.3" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" 3 3 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 3 3 "main" "main" 0 0 70 97.2972972972973 27.2972972972973
"294" "chr21" 44910372 44910599 "-" 44910599 44910372 "clu_2429" "clu_2453" "chr21:44910372:44910599:-" 0 5 5 0.163118368816312 Inf 367 119 "-" "clu_2429" "clu_2453" 44910372 44910724 0 -125 125 0 "cryptic_fiveprime" "ITGB2" "ENSG00000156304.14" "." 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -125 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 3 3 "not_main_5_prime" "main" 125 0 0 1.36239782016349 1.36239782016349
"295" "chr21" 44908182 44910283 "-" 44910283 44908182 "clu_2427" "clu_2450" "chr21:44908182:44910283:-" 69 188 257 0.81330186698133 0.12686672087879 200 74 "-" "clu_2427" "clu_2450" 44908182 44910283 0 0 0 0 "annotated" "ITGB2" "ENSG00000156261.13" "ENST00000397846.7" 0.12 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 3 3 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 1087 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 4 4 "main" "not_main_3_prime" 0 -1087 93.2432432432432 94 0.756756756756758
"296" "chr21" 25603935 25607402 "-" 25607402 25603935 "clu_234" "clu_240" "chr21:25603935:25607402:-" 0 5 5 0.638663613363866 Inf 1732 141 "-" "clu_234" "clu_240" 25603935 25607402 0 0 0 0 "novel annotated pair" "MRPL39" "ENSG00000141956.13" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 0 0.288683602771363 0.288683602771363
"297" "chr21" 44910785 44911375 "-" 44911375 44910785 "clu_2432" "clu_2455" "chr21:44910785:44911375:-" 1 9 10 0.784562154378456 1.11474167059799 378 126 "-" "clu_2432" "clu_2455" 44910785 44911375 0 0 0 0 "annotated" "ITGB2" "ENSG00000160200.17" "ENST00000397857.5" 1 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 1 46 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 3 "main" "main" 0 0 0.793650793650794 2.38095238095238 1.58730158730159
"298" "chr21" 25603935 25606448 "-" 25606448 25603935 "clu_227" "clu_240" "chr21:25603935:25606448:-" 138 1716 1854 0.237757622423776 0.846521161319031 1732 141 "-" "clu_227" "clu_240" 25603935 25606448 0 0 0 0 "annotated" "MRPL39" "ENSG00000159131.17" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 97.8723404255319 99.0762124711316 1.20387204559972
"299" "chr21" 45538008 45541786 "-" 45541786 45538008 "clu_2609" "clu_2605" "chr21:45538008:45541786:-" 0 6 6 NA Inf 59 3 "-" "clu_2609" "clu_2605" 45538008 45542367 0 -581 581 0 "cryptic_fiveprime" "SLC19A1" "ENSG00000234509.1" "." 0 1 "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 -581 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 1 1 "not_main_5_prime" "main" 581 0 0 10.1694915254237 10.1694915254237
"300" "chr21" 25601467 25603795 "-" 25603795 25601467 "clu_222" "clu_236" "chr21:25601467:25603795:-" 143 1749 1892 0.716582834171658 0.363888681262424 1766 145 "-" "clu_222" "clu_236" 25601467 25603795 0 0 0 0 "annotated" "MRPL39" "ENSG00000154640.14" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 3 3 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 98.6206896551724 99.0373725934315 0.416682938259072
"301" "chr21" 25597411 25599798 "-" 25599798 25597411 "clu_212" "clu_227" "chr21:25597411:25599798:-" 6 78 84 NA -Inf 94 6 "-" "clu_212" "clu_227" 25597414 25599798 -3 0 0 3 "cryptic_threeprime" "MRPL39" "ENSG00000156261.13" "." 0 1 "basic|appris_principal_1|CCDS" 5 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -3 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 5 "main" "not_main_3_prime" 0 3 100 82.9787234042553 -17.0212765957447
"302" "chr21" 44910372 44910724 "-" 44910724 44910372 "clu_2430" "clu_2453" "chr21:44910372:44910724:-" 119 362 481 0.163118368816312 -Inf 367 119 "-" "clu_2430" "clu_2453" 44910372 44910724 0 0 0 0 "annotated" "ITGB2" "ENSG00000275895.7" "ENST00000302347.10+ENST00000355153.8+ENST00000397846.7+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1" 1 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 3 3 "main" "main" 0 0 100 98.6376021798365 -1.36239782016348
"303" "chr21" 25599866 25601364 "-" 25601364 25599866 "clu_217" "clu_233" "chr21:25599866:25601364:-" 3 26 29 0.565824341756582 -0.353593277401324 1754 143 "-" "clu_217" "clu_233" 25599866 25601367 0 -3 3 0 "cryptic_fiveprime" "MRPL39" "ENSG00000160294.11" "." 0 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -3 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "not_main_5_prime" "main" 3 0 2.0979020979021 1.48232611174458 -0.615575986157514
"304" "chr21" 44910785 44920820 "-" 44920820 44910785 "clu_2440" "clu_2455" "chr21:44910785:44920820:-" 125 369 494 0.784562154378456 -1.11474167059799 378 126 "-" "clu_2440" "clu_2455" 44910785 44920820 0 0 0 0 "annotated" "ITGB2" "ENSG00000159131.17" "ENST00000302347.10+ENST00000397846.7+ENST00000397850.6+ENST00000397854.7+ENST00000652462.1" 1 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 1 17 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "main" "main" 0 0 99.2063492063492 97.6190476190476 -1.5873015873016
"305" "chr21" 25597414 25599794 "-" 25599794 25597414 "clu_211" "clu_228" "chr21:25597414:25599794:-" 2 26 28 0.949730502694973 0.0951441725549604 1669 141 "-" "clu_211" "clu_228" 25597414 25599798 0 -4 4 0 "cryptic_fiveprime" "MRPL39" "." "." 0 1 "basic|appris_principal_1|CCDS" 5 5 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 5 5 "not_main_5_prime" "main" 4 0 1.41843971631206 1.55781905332534 0.139379337013288
"306" "chr21" 45532148 45537766 "-" 45537766 45532148 "clu_2601" "clu_2599" "chr21:45532148:45537766:-" 0 6 6 NA Inf 68 4 "-" "clu_2601" "clu_2599" 45532148 45537770 0 -4 4 0 "cryptic_fiveprime" "SLC19A1" "ENSG00000154734.15" "." 0 1 "basic|MANE_Select|appris_principal_3|CCDS" 2 2 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 2 2 "not_main_5_prime" "main" 4 0 0 8.82352941176471 8.82352941176471
"307" "chr21" 44777417 44787919 "-" 44787919 44777417 "clu_2347" "clu_2368" "chr21:44777417:44787919:-" 67 841 908 0.609143908560914 -0.414539938584458 860 68 "-" "clu_2347" "clu_2368" 44777417 44787919 0 0 0 0 "annotated" "UBE2G2" "ENSG00000160298.17" "ENST00000330942.9+ENST00000345496.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 98.5294117647059 97.7906976744186 -0.738714090287274
