"chr" "start" "end" "strand" "five_prime" "three_prime" "five_prime_ID" "three_prime_ID" "intron_junction" "obs.wt" "obs.mut" "total.reads.per.junction" "pvalue" "three.log.odds.ratio" "three.mut.cluster.cov" "three.wt.cluster.cov" "strand_1" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "wt.psi" "mut.psi" "dPSI"
"279" "chr21" 44967181 44973199 "+" 44967181 44973199 "clu_2470" "clu_2485" "chr21:44967181:44973199:+" 3 14 17 NA -0.513678692748397 53 8 "+" "clu_2470" "clu_2485" 44967181 44973196 0 3 0 3 "cryptic_threeprime" "FAM207A" "ENSG00000154719.13" "." 0 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_3_prime" 0 3 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "not_main_3_prime" 0 3 37.5 26.4150943396226 -11.0849056603774
"280" "chr21" 44856364 44865394 "-" 44865394 44856364 "clu_2389" "clu_2406" "chr21:44856364:44865394:-" 3 2 5 0.628013719862801 -2.70805020110221 62 9 "-" "clu_2389" "clu_2406" 44856364 44865394 0 0 0 0 "novel annotated pair" "PTTG1IP" "ENSG00000160298.17" "ENST00000330938.8" 0.5 1 "basic|MANE_Select|appris_principal_3|CCDS" 3 2 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 3 2 "main" "main" 0 0 33.3333333333333 3.2258064516129 -30.1075268817204
"281" "chr21" 44909491 44910283 "-" 44910283 44909491 "clu_2427" "clu_2451" "chr21:44909491:44910283:-" 5 14 19 0.790392096079039 -0.135067098070951 405 127 "-" "clu_2427" "clu_2451" 44910372 44910283 -881 0 0 881 "cryptic_threeprime" "ITGB2" "ENSG00000156261.13" "." 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 2 3 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" -881 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 3 4 "main" "not_main_3_prime" 0 881 3.93700787401575 3.45679012345679 -0.480217750558958
"282" "chr21" 44801398 44801705 "-" 44801705 44801398 "clu_2354" "clu_2376" "chr21:44801398:44801705:-" 0 46 46 0.00908990910090901 Inf 870 64 "-" "clu_2354" "clu_2376" 44801398 44801705 0 0 0 0 "annotated" "UBE2G2" "ENSG00000173276.14" "ENST00000330942.9" 0.5 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 13303 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 -13303 0 5.28735632183908 5.28735632183908
"283" "chr21" 44779216 44787919 "-" 44787919 44779216 "clu_2347" "clu_2369" "chr21:44779216:44787919:-" 0 18 18 0.190338096619034 Inf 859 67 "-" "clu_2347" "clu_2369" 44777417 44787919 1799 0 0 -1799 "cryptic_threeprime" "UBE2G2" "ENSG00000160298.17" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 1799 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "not_main_3_prime" 0 -1799 0 2.09545983701979 2.09545983701979
"284" "chr21" 25599836 25601367 "-" 25601367 25599836 "clu_218" "clu_231" "chr21:25599836:25601367:-" 1 16 17 0.916380836191638 0.259511195485085 1744 141 "-" "clu_218" "clu_231" 25599866 25601367 -30 0 0 30 "cryptic_threeprime" "MRPL39" "ENSG00000156261.13" "." 0 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -30 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "not_main_3_prime" 0 30 0.709219858156028 0.917431192660551 0.208211334504522
"285" "chr21" 44788095 44801705 "-" 44801705 44788095 "clu_2354" "clu_2371" "chr21:44788095:44801705:-" 64 819 883 0.00531994680053205 -Inf 870 64 "-" "clu_2354" "clu_2371" 44788095 44801705 0 0 0 0 "annotated" "UBE2G2" "ENSG00000185658.13" "ENST00000330942.9+ENST00000345496.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 100 94.1379310344828 -5.86206896551724
"286" "chr21" 25734244 25734852 "-" 25734852 25734244 "clu_266" "clu_279" "chr21:25734244:25734852:-" 0 7 7 0.540234597654023 Inf 6863 647 "-" "clu_266" "clu_279" 25734375 25734852 -131 0 0 131 "cryptic_threeprime" "ATP5PF" "ENSG00000160193.11" "." 0 2 "basic|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 13 1 "alternative_5_UTR|basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "alternative_5_UTR" "" "not_main_3_prime" "main" -131 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "not_main_3_prime" 0 131 0 0.101996211569285 0.101996211569285
"287" "chr21" 45516140 45525816 "-" 45525816 45516140 "clu_2582" "clu_2591" "chr21:45516140:45525816:-" 2 35 37 NA 0.349895256953354 72 5 "-" "clu_2582" "clu_2591" 45516140 45525816 0 0 0 0 "annotated" "SLC19A1" "ENSG00000280071.3" "ENST00000311124.9+ENST00000485649.3" 0.5 1 "basic|MANE_Select|appris_principal_3|CCDS" 5 5 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 5 5 "main" "main" 0 0 40 48.6111111111111 8.61111111111111
"288" "chr21" 44771489 44773546 "-" 44773546 44771489 "clu_2335" "clu_2364" "chr21:44771489:44773546:-" 72 814 886 0.410635893641064 -Inf 822 72 "-" "clu_2335" "clu_2364" 44771489 44773546 0 0 0 0 "annotated" "UBE2G2" "ENSG00000241837.7" "ENST00000330942.9+ENST00000345496.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "main" 0 0 100 99.0267639902676 -0.973236009732361
"289" "chr21" 25601467 25606448 "-" 25606448 25601467 "clu_227" "clu_236" "chr21:25601467:25606448:-" 1 10 11 0.67850321496785 -0.217912501896657 1726 139 "-" "clu_227" "clu_236" 25601467 25606448 0 0 0 0 "novel annotated pair" "MRPL39" "ENSG00000156304.14" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 3 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 0.719424460431655 0.579374275782155 -0.140050184649499
"290" "chr21" 25599866 25601367 "-" 25601367 25599866 "clu_218" "clu_233" "chr21:25599866:25601367:-" 140 1728 1868 0.916380836191638 -0.259511195485085 1744 141 "-" "clu_218" "clu_233" 25599866 25601367 0 0 0 0 "annotated" "MRPL39" "ENSG00000156261.13" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 4 4 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 4 4 "main" "main" 0 0 99.290780141844 99.0825688073395 -0.208211334504512
"291" "chr21" 44809118 44817947 "-" 44817947 44809118 "clu_2373" "clu_2390" "chr21:44809118:44817947:-" 2 6 8 0.469555304446955 -1.19500413434318 561 58 "-" "clu_2373" "clu_2390" 44809118 44817947 0 0 0 0 "novel annotated pair" "SUMO3" "ENSG00000159131.17" "ENST00000332859.10+ENST00000397893.3+ENST00000397898.7+ENST00000411651.6" 1 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 3.44827586206897 1.06951871657754 -2.37875714549143
"292" "chr21" 44908182 44910283 "-" 44910283 44908182 "clu_2427" "clu_2450" "chr21:44908182:44910283:-" 69 188 257 0.287807121928781 -0.31711888476135 405 127 "-" "clu_2427" "clu_2450" 44908182 44910283 0 0 0 0 "annotated" "ITGB2" "ENSG00000156261.13" "ENST00000397846.7" 0.12 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 3 3 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 1087 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 4 4 "main" "not_main_3_prime" 0 -1087 54.3307086614173 46.4197530864198 -7.91095557499757
"293" "chr21" 44861271 44865394 "-" 44865394 44861271 "clu_2389" "clu_2407" "chr21:44861271:44865394:-" 6 60 66 0.628013719862801 2.70805020110221 62 9 "-" "clu_2389" "clu_2407" 44861271 44865394 0 0 0 0 "annotated" "PTTG1IP" "ENSG00000160298.17" "ENST00000330938.8+ENST00000397887.7" 1 1 "basic|MANE_Select|appris_principal_3|CCDS" 2 2 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 2 2 "main" "main" 0 0 66.6666666666667 96.7741935483871 30.1075268817204
"294" "chr21" 25603935 25607402 "-" 25607402 25603935 "clu_234" "clu_240" "chr21:25603935:25607402:-" 0 5 5 0.638663613363866 Inf 1633 133 "-" "clu_234" "clu_240" 25603935 25607402 0 0 0 0 "novel annotated pair" "MRPL39" "ENSG00000141956.13" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 2 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 1 "main" "main" 0 0 0 0.306184935701164 0.306184935701164
"295" "chr21" 25603935 25606448 "-" 25606448 25603935 "clu_227" "clu_240" "chr21:25603935:25606448:-" 138 1716 1854 0.67850321496785 0.217912501896657 1726 139 "-" "clu_227" "clu_240" 25603935 25606448 0 0 0 0 "annotated" "MRPL39" "ENSG00000159131.17" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 2 2 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 2 2 "main" "main" 0 0 99.2805755395683 99.4206257242178 0.140050184649496
"296" "chr21" 25734375 25734852 "-" 25734852 25734375 "clu_266" "clu_280" "chr21:25734375:25734852:-" 32 266 298 0.205017949820502 -0.25498760543438 6863 647 "-" "clu_266" "clu_280" 25734375 25734852 0 0 0 0 "annotated" "ATP5PF" "ENSG00000160193.11" "ENST00000400094.5" 0.5 2 "basic|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 13 1 "alternative_5_UTR|basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "alternative_5_UTR" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 4.94590417310665 3.87585603963281 -1.07004813347383
"297" "chr21" 44893544 44894970 "-" 44894970 44893544 "clu_2411" "clu_2439" "chr21:44893544:44894970:-" 68 219 287 0.173048269517305 1.57502913274856 221 71 "-" "clu_2411" "clu_2439" 44893544 44894970 0 0 0 0 "annotated" "ITGB2" "ENSG00000275464.4" "ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1" 1 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 9 9 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 10 10 "main" "main" 0 0 95.7746478873239 99.0950226244344 3.32037473711046
"298" "chr21" 44910372 44910724 "-" 44910724 44910372 "clu_2430" "clu_2453" "chr21:44910372:44910724:-" 119 362 481 0.964510354896451 0.0139084300461319 392 129 "-" "clu_2430" "clu_2453" 44910372 44910724 0 0 0 0 "annotated" "ITGB2" "ENSG00000275895.7" "ENST00000302347.10+ENST00000355153.8+ENST00000397846.7+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1" 1 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 3 3 "main" "main" 0 0 92.2480620155039 92.3469387755102 0.0988767600063198
"299" "chr21" 44770053 44773546 "-" 44773546 44770053 "clu_2335" "clu_2353" "chr21:44770053:44773546:-" 0 8 8 0.410635893641064 Inf 822 72 "-" "clu_2335" "clu_2353" 44771489 44773546 -1436 0 0 1436 "cryptic_threeprime" "UBE2G2" "ENSG00000241837.7" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" -1436 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 5 5 "main" "not_main_3_prime" 0 1436 0 0.97323600973236 0.97323600973236
"300" "chr21" 44893467 44894970 "-" 44894970 44893467 "clu_2411" "clu_2438" "chr21:44893467:44894970:-" 3 2 5 0.173048269517305 -1.57502913274856 221 71 "-" "clu_2411" "clu_2438" 44893544 44894970 -77 0 0 77 "cryptic_threeprime" "ITGB2" "ENSG00000160255.18" "." 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 9 9 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" -77 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 10 10 "main" "not_main_3_prime" 0 77 4.22535211267606 0.904977375565611 -3.32037473711044
"301" "chr21" 25606655 25607402 "-" 25607402 25606655 "clu_234" "clu_246" "chr21:25606655:25607402:-" 133 1628 1761 0.638663613363866 -Inf 1633 133 "-" "clu_234" "clu_246" 25606655 25607402 0 0 0 0 "annotated" "MRPL39" "ENSG00000160285.15" "ENST00000307301.11+ENST00000352957.8" 1 1 "basic|appris_principal_1|CCDS" 1 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 100 99.6938150642988 -0.306184935701154
"302" "chr21" 25733363 25734852 "-" 25734852 25733363 "clu_266" "clu_277" "chr21:25733363:25734852:-" 0 9 9 0.499075009249908 Inf 6863 647 "-" "clu_266" "clu_277" 25734375 25734852 -1012 0 0 1012 "cryptic_threeprime" "ATP5PF" "ENSG00000159216.18" "." 0 2 "basic|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 13 1 "alternative_5_UTR|basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "alternative_5_UTR" "" "not_main_3_prime" "main" -1012 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "not_main_3_prime" 0 1012 0 0.131137986303366 0.131137986303366
"303" "chr21" 44910415 44910724 "-" 44910724 44910415 "clu_2430" "clu_2454" "chr21:44910415:44910724:-" 10 30 40 0.964510354896451 -0.0139084300461321 392 129 "-" "clu_2430" "clu_2454" 44910372 44910724 43 0 0 -43 "cryptic_threeprime" "ITGB2" "ENSG00000185917.13" "." 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 43 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 3 3 "main" "not_main_3_prime" 0 -43 7.75193798449612 7.6530612244898 -0.0988767600063278
"304" "chr21" 46235426 46236828 "-" 46236828 46235426 "clu_2692" "clu_2687" "chr21:46235426:46236828:-" 12 129 141 0.966150338496615 0.0723206615796261 139 13 "-" "clu_2692" "clu_2687" 46235426 46236828 0 0 0 0 "annotated" "MCM3AP" "." "ENST00000291688.6+ENST00000397708.1" 1 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" 55 55 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "main" "main" 0 0 92.3076923076923 92.8057553956834 0.498063087991142
"305" "chr21" 44777417 44787919 "-" 44787919 44777417 "clu_2347" "clu_2368" "chr21:44777417:44787919:-" 67 841 908 0.190338096619034 -Inf 859 67 "-" "clu_2347" "clu_2368" 44777417 44787919 0 0 0 0 "annotated" "UBE2G2" "ENSG00000160298.17" "ENST00000330942.9+ENST00000345496.7" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 100 97.9045401629802 -2.09545983701979
"306" "chr21" 25729801 25734852 "-" 25734852 25729801 "clu_266" "clu_275" "chr21:25729801:25734852:-" 594 6392 6986 0.210977890221098 0.19135698761917 6863 647 "-" "clu_266" "clu_275" 25729801 25734852 0 0 0 0 "annotated" "ATP5PF" "ENSG00000159216.18" "ENST00000284971.7+ENST00000400094.5" 1 2 "basic|appris_principal_3|CCDS, alternative_5_UTR|basic|appris_principal_3|CCDS" 1 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "main" "main" 0 0 1 "basic|appris_principal_3|CCDS" "basic|appris_principal_3|CCDS" 1 1 "main" "main" 0 0 91.8083462132921 93.1371120501238 1.32876583683174
"307" "chr21" 45515152 45525816 "-" 45525816 45515152 "clu_2582" "clu_2581" "chr21:45515152:45525816:-" 3 37 40 NA -0.349895256953354 72 5 "-" "clu_2582" "clu_2581" 45515152 45525816 0 0 0 0 "annotated" "SLC19A1" "ENSG00000160201.11" "ENST00000380010.8+ENST00000650808.1" 0.5 1 "basic|MANE_Select|appris_principal_3|CCDS" 5 5 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" "appris_principal_3" "appris_principal_3" "" "" "not_main_3_prime" "main" -988 0 1 "basic|MANE_Select|appris_principal_3|CCDS" "basic|MANE_Select|appris_principal_3|CCDS" 5 5 "main" "not_main_3_prime" 0 988 60 51.3888888888889 -8.61111111111111
"308" "chr21" 44799480 44801705 "-" 44801705 44799480 "clu_2354" "clu_2373" "chr21:44799480:44801705:-" 0 5 5 0.589194108058919 Inf 870 64 "-" "clu_2354" "clu_2373" 44801398 44801705 -1918 0 0 1918 "cryptic_threeprime" "UBE2G2" "ENSG00000280071.3" "." 0 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 11385 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "not_main_3_prime" 0 -11385 0 0.574712643678161 0.574712643678161
"309" "chr21" 44907095 44910283 "-" 44910283 44907095 "clu_2427" "clu_2449" "chr21:44907095:44910283:-" 53 203 256 0.269147308526915 0.338711461292631 405 127 "-" "clu_2427" "clu_2449" 44907095 44910283 0 0 0 0 "annotated" "ITGB2" "ENSG00000156261.13" "ENST00000302347.10+ENST00000355153.8+ENST00000397850.6+ENST00000397852.5+ENST00000397854.7+ENST00000397857.5+ENST00000652462.1" 0.88 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" 3 3 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 2 "basic|appris_principal_2|CCDS, RNA_Seq_supported_only|basic|MANE_Select|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 4 4 "main" "main" 0 0 41.7322834645669 50.1234567901235 8.39117332555653
"310" "chr21" 46235446 46236828 "-" 46236828 46235446 "clu_2692" "clu_2688" "chr21:46235446:46236828:-" 1 10 11 0.966150338496615 -0.0723206615796261 139 13 "-" "clu_2692" "clu_2688" 46235426 46236828 20 0 0 -20 "cryptic_threeprime" "MCM3AP" "." "." 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" 55 55 "basic|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "not_main_3_prime" "main" 20 0 2 "basic|appris_principal_1|CCDS, basic|MANE_Select|appris_principal_1|CCDS" "basic|appris_principal_1|CCDS" 28 28 "main" "not_main_3_prime" 0 -20 7.69230769230769 7.19424460431655 -0.498063087991146
