"E.B.M_five.obs.logOR.ratio" "E.B.M_obs.wt" "E.B.M_obs.mut" "E.B.M_total.reads.per.junction" "E.B.M_five.wt.cluster.cov" "E.B.M_five.mut.cluster.cov" "intron_junction" "Tcells_five.obs.logOR.ratio" "Tcells_obs.wt" "Tcells_obs.mut" "Tcells_total.reads.per.junction" "Tcells_five.wt.cluster.cov" "Tcells_five.mut.cluster.cov" "PreB_five.obs.logOR.ratio" "PreB_obs.wt" "PreB_obs.mut" "PreB_total.reads.per.junction" "PreB_five.wt.cluster.cov" "PreB_five.mut.cluster.cov" "DC_five.obs.logOR.ratio" "DC_obs.wt" "DC_obs.mut" "DC_total.reads.per.junction" "DC_five.wt.cluster.cov" "DC_five.mut.cluster.cov" "HSPC_five.obs.logOR.ratio" "HSPC_obs.wt" "HSPC_obs.mut" "HSPC_total.reads.per.junction" "HSPC_five.wt.cluster.cov" "HSPC_five.mut.cluster.cov" "IMP_five.obs.logOR.ratio" "IMP_obs.wt" "IMP_obs.mut" "IMP_total.reads.per.junction" "IMP_five.wt.cluster.cov" "IMP_five.mut.cluster.cov" "Bcells_five.obs.logOR.ratio" "Bcells_obs.wt" "Bcells_obs.mut" "Bcells_total.reads.per.junction" "Bcells_five.wt.cluster.cov" "Bcells_five.mut.cluster.cov" "NP_five.obs.logOR.ratio" "NP_obs.wt" "NP_obs.mut" "NP_total.reads.per.junction" "NP_five.wt.cluster.cov" "NP_five.mut.cluster.cov" "Mat_Mono_five.obs.logOR.ratio" "Mat_Mono_obs.wt" "Mat_Mono_obs.mut" "Mat_Mono_total.reads.per.junction" "Mat_Mono_five.wt.cluster.cov" "Mat_Mono_five.mut.cluster.cov" "MonoDC_five.obs.logOR.ratio" "MonoDC_obs.wt" "MonoDC_obs.mut" "MonoDC_total.reads.per.junction" "MonoDC_five.wt.cluster.cov" "MonoDC_five.mut.cluster.cov" "MkP_five.obs.logOR.ratio" "MkP_obs.wt" "MkP_obs.mut" "MkP_total.reads.per.junction" "MkP_five.wt.cluster.cov" "MkP_five.mut.cluster.cov" "MEP_five.obs.logOR.ratio" "MEP_obs.wt" "MEP_obs.mut" "MEP_total.reads.per.junction" "MEP_five.wt.cluster.cov" "MEP_five.mut.cluster.cov" "EP_five.obs.logOR.ratio" "EP_obs.wt" "EP_obs.mut" "EP_total.reads.per.junction" "EP_five.wt.cluster.cov" "EP_five.mut.cluster.cov" "None_five.obs.logOR.ratio" "None_obs.wt" "None_obs.mut" "None_total.reads.per.junction" "None_five.wt.cluster.cov" "None_five.mut.cluster.cov" "chr.x" "start.x" "end.x" "strand.x" "five_prime.x" "three_prime.x" "five_prime_ID" "three_prime_ID" "obs.wt" "obs.mut" "total.reads.per.junction" "None_pvalue" "EP_pvalue" "MEP_pvalue" "MkP_pvalue" "MonoDC_pvalue" "Mat_Mono_pvalue" "NP_pvalue" "Bcells_pvalue" "IMP_pvalue" "HSPC_pvalue" "DC_pvalue" "PreB_pvalue" "Tcells_pvalue" "E.B.M_pvalue" "chr.y" "start.y" "end.y" "strand_1" "five_prime.y" "three_prime.y" "clusterID_5p" "clusterID_3p" "start_match" "end_match" "start_diff" "end_diff" "fivep_diff" "threep_diff" "strand.y" "verdict" "gene" "ensemblID" "transcripts" "constitutive.score" "numTags" "tags" "relStart" "relEnd" "relStartTag" "relEndTag" "relStartTagClass" "relEndTagClass" "relStartTagAlt" "relEndTagAlt" "startClass" "endClass" "startDistance" "endDistance" "numTags_skipping" "tags_skipping" "curTag_skipping" "relStartExon_skipping" "relEndExon_skipping" "fivep_class" "threep_class" "fivep_distance" "threep_distance" "None_wt.psi" "None_mut.psi" "None_dPSI" "EP_wt.psi" "EP_mut.psi" "EP_dPSI" "MEP_wt.psi" "MEP_mut.psi" "MEP_dPSI" "MkP_wt.psi" "MkP_mut.psi" "MkP_dPSI" "MonoDC_wt.psi" "MonoDC_mut.psi" "MonoDC_dPSI" "Mat_Mono_wt.psi" "Mat_Mono_mut.psi" "Mat_Mono_dPSI" "NP_wt.psi" "NP_mut.psi" "NP_dPSI" "Bcells_wt.psi" "Bcells_mut.psi" "Bcells_dPSI" "IMP_wt.psi" "IMP_mut.psi" "IMP_dPSI" "HSPC_wt.psi" "HSPC_mut.psi" "HSPC_dPSI" "DC_wt.psi" "DC_mut.psi" "DC_dPSI" "PreB_wt.psi" "PreB_mut.psi" "PreB_dPSI" "Tcells_wt.psi" "Tcells_mut.psi" "Tcells_dPSI" "merge.output_Verdict" "Final_Verdict"
"386" NA 0 0 0 3 4 "chr21:28986237:28986730:-" NA 0 0 0 1 0 NA 0 0 0 0 3 -Inf 0 0 0 5 46 NA 0 0 0 22 49 -Inf 0 0 0 31 161 NA 0 0 0 1 2 NA 0 0 0 9 41 -Inf 0 0 0 33 117 -Inf 0 0 0 15 75 -Inf 0 0 0 43 324 0.0909717782057266 0 0 0 144 1269 1.03407376753054 0 5 5 322 4714 Inf 0 0 0 13 774 "chr21" 28986237 28986730 "-" 28986730 28986237 "clu_385" "clu_399" 21 278 299 NA 0.230927690723093 NA NA NA 0.00915990840091596 NA NA NA NA NA NA NA NA "chr21" 28986237 28986730 "-" 28986730 28986237 "clu_385" "clu_399" 28986237 28986730 0 0 0 0 "-" "annotated" "LTN1" "." "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "main" "main" 0 0 0 0 0 0 0.106067034365719 0.106067034365719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 NA 0 NA NA NA "Canonical"
"387" NA 0 0 0 1 0 "chr21:28986237:28986726:-" NA 0 0 0 0 0 NA 0 0 0 1 0 Inf 0 1 1 0 1 NA 0 0 0 0 1 Inf 1 8 9 1 13 NA 0 1 1 0 1 NA 0 3 3 0 4 Inf 3 7 10 6 12 Inf 0 4 4 0 5 Inf 1 7 8 1 14 Inf 4 45 49 7 71 -0.120912928665311 12 99 111 19 149 Inf 0 10 10 1 13 "chr21" 28986237 28986726 "-" 28986726 28986237 "clu_384" "clu_399" 2 47 49 NA 0.901670983290167 NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28986237 28986726 "-" 28986726 28986237 "clu_384" "clu_399" 28986237 28986730 0 -4 4 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000198862.14" "." 0 1 "basic|appris_principal_2|CCDS" 2 2 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 2 2 "not_main_5_prime" "main" 4 0 0 76.9230769230769 76.9230769230769 63.1578947368421 66.4429530201342 3.28505828329212 57.1428571428571 63.3802816901408 6.23742454728371 100 50 -50 NA 80 NA 50 58.3333333333333 8.33333333333334 NA 75 NA NA 100 NA 100 61.5384615384615 -38.4615384615385 NA 0 NA NA 100 NA 0 NA NA NA NA NA NA NA
"388" NA 0 0 0 0 0 "chr21:14512573:14521149:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 1 4 NA 0 0 0 1 1 Inf 0 0 0 0 6 NA 0 0 0 0 0 NA 0 0 0 0 2 -0.336472236621213 0 2 2 3 5 NA 1 0 1 1 6 Inf 0 0 0 1 20 -0.260883879297057 1 1 2 8 50 -0.144100343973757 1 3 4 12 190 -Inf 0 1 1 0 24 "chr21" 14512573 14521149 "-" 14521149 14512573 "clu_43" "clu_49" 16 99 115 NA NA NA NA NA 0.592884071159288 NA NA NA NA NA NA NA NA "chr21" 14512573 14521149 "-" 14521149 14512573 "clu_43" "clu_49" 14512573 14521149 0 0 0 0 "-" "novel annotated pair" "SAMSN1" "ENSG00000184787.19" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 2 "main" "main" 0 0 NA 4.16666666666667 NA 8.33333333333333 1.57894736842105 -6.75438596491228 12.5 2 -10.5 0 0 0 100 0 -100 0 40 40 NA 0 NA NA NA NA NA 0 NA 0 0 0 0 0 0 NA NA NA NA 0 NA NA "Canonical"
"389" NA 0 0 0 0 0 "chr21:14512573:14516891:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 1 1 0 1 NA 0 0 0 0 0 -Inf 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 0.336472236621213 0 0 0 0 0 NA 0 1 1 1 1 -Inf 0 0 0 0 0 0.260883879297057 0 1 1 0 4 0.144100343973757 1 7 8 1 18 Inf 0 0 0 0 1 "chr21" 14512573 14516891 "-" 14516891 14512573 "clu_40" "clu_49" 21 185 206 NA NA NA NA NA 0.593044069559304 NA NA NA NA NA NA NA NA "chr21" 14512573 14516891 "-" 14516891 14512573 "clu_40" "clu_49" 14512573 14516891 0 0 0 0 "-" "annotated" "SAMSN1" "ENSG00000160255.18" "ENST00000285670.7+ENST00000400566.5+ENST00000619120.4+ENST00000647101.1" 1 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 3 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "CAGE_supported_TSS|basic|appris_principal_1|CCDS" "CAGE_supported_TSS|basic|appris_principal_1|CCDS" 3 3 "main" "main" 0 0 NA 0 NA 100 38.8888888888889 -61.1111111111111 NA 25 NA NA NA NA 0 100 100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 100 NA NA NA NA NA NA NA NA "Canonical"
"390" NA 0 0 0 0 0 "chr21:28972258:28982315:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 1 4 NA 1 0 1 1 1 NA 0 0 0 0 6 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 1 0 1 3 4 NA 0 1 1 0 7 NA 0 3 3 1 20 Inf 1 6 7 7 51 NA 0 13 13 12 206 NA 0 0 0 0 25 "chr21" 28972258 28982315 "-" 28982315 28972258 "clu_377" "clu_392" 0 9 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28972258 28982315 "-" 28982315 28972258 "clu_377" "clu_392" 28971444 28982315 814 0 0 -814 "-" "cryptic_threeprime" "LTN1" "ENSG00000157578.13" "." 0 1 "basic|appris_principal_2|CCDS" 6 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 5 "main" "not_main_3_prime" 0 -814 NA 0 NA 0 6.31067961165049 6.31067961165049 14.2857142857143 11.7647058823529 -2.52100840336134 0 15 15 NA 14.2857142857143 NA 33.3333333333333 0 -33.3333333333333 NA 0 NA NA NA NA NA 0 NA 100 0 -100 0 0 0 NA NA NA NA 0 NA NA NA
"391" NA 1 0 1 1 0 "chr21:28972258:28981118:-" NA 0 0 0 0 0 NA 1 0 1 1 0 NA 0 1 1 0 1 NA 0 1 1 0 1 NA 1 9 10 1 9 NA 0 0 0 0 0 NA 0 2 2 0 2 NA 5 8 13 5 9 NA 0 5 5 0 5 NA 1 10 11 1 10 -Inf 8 60 68 8 62 NA 14 131 145 14 133 NA 1 12 13 1 12 "chr21" 28972258 28981118 "-" 28981118 28972258 "clu_375" "clu_392" 4 26 30 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28972258 28981118 "-" 28981118 28972258 "clu_375" "clu_392" 28971444 28981118 814 0 0 -814 "-" "cryptic_threeprime" "LTN1" "ENSG00000160255.18" "." 0 1 "basic|appris_principal_2|CCDS" 6 6 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "not_main_3_prime" "main" 814 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 6 6 "main" "not_main_3_prime" 0 -814 100 100 0 100 98.4962406015038 -1.50375939849624 100 96.7741935483871 -3.2258064516129 100 100 0 NA 100 NA 100 88.8888888888889 -11.1111111111111 NA 100 NA NA NA NA 100 100 0 NA 100 NA NA 100 NA 100 NA NA NA NA NA NA NA
"392" NA 0 0 0 3 4 "chr21:29062243:29062327:-" NA 0 0 0 1 0 NA 0 0 0 0 2 NA 0 0 0 5 44 NA 1 0 1 22 48 NA 0 0 0 31 158 NA 0 0 0 1 2 NA 0 0 0 9 39 NA 0 1 1 31 119 NA 0 0 0 14 74 NA 1 1 2 44 332 NA 0 3 3 149 1265 -Inf 0 9 9 320 4712 NA 0 1 1 13 767 "chr21" 29062243 29062327 "-" 29062327 29062243 "clu_482" "clu_504" 642 7574 8216 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29062243 29062327 "-" 29062327 29062243 "clu_482" "clu_504" 29062243 29062327 0 0 0 0 "-" "annotated" "CCT8" "ENSG00000141956.13" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 10 10 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 10 10 "main" "main" 0 0 0 0.130378096479791 0.130378096479791 0 0.191001697792869 0.191001697792869 0 0.237154150197628 0.237154150197628 2.27272727272727 0.301204819277108 -1.97152245345016 0 0 0 0 0.840336134453782 0.840336134453782 0 0 0 0 0 0 0 0 0 4.54545454545455 0 -4.54545454545455 0 0 0 NA 0 NA 0 NA NA NA "Canonical"
"393" NA 2 5 7 2 5 "chr21:29062243:29062489:-" NA 2 0 2 2 0 NA 0 2 2 0 2 NA 4 45 49 5 45 NA 24 51 75 24 51 NA 32 166 198 32 167 NA 3 2 5 3 2 NA 9 43 52 9 43 NA 39 122 161 39 123 NA 16 80 96 16 80 NA 48 366 414 48 370 NA 154 1333 1487 155 1340 Inf 337 5055 5392 339 5070 NA 12 833 845 12 837 "chr21" 29062243 29062489 "-" 29062489 29062243 "clu_486" "clu_504" 0 5 5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29062243 29062489 "-" 29062489 29062243 "clu_486" "clu_504" 29062243 29062489 0 0 0 0 "-" "novel annotated pair" "CCT8" "ENSG00000156261.13" "ENST00000286788.9+ENST00000540844.5+ENST00000626972.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 10 9 "main" "main" 0 0 100 99.5221027479092 -0.477897252090798 99.4100294985251 99.7041420118343 0.294112513309244 99.3548387096774 99.4776119402985 0.122773230621078 100 98.9189189189189 -1.08108108108108 100 100 0 100 99.1869918699187 -0.8130081300813 100 100 0 100 100 0 100 99.4011976047904 -0.598802395209589 100 100 0 80 100 20 NA 100 NA 100 NA NA NA "Canonical"
"394" NA 0 0 0 0 0 "chr21:28986934:28992763:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 1 4 NA 0 0 0 1 1 Inf 0 1 1 0 6 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 3 4 NA 0 0 0 0 7 -Inf 0 0 0 1 20 -Inf 0 3 3 7 51 1.37663245020815 1 8 9 12 206 -Inf 0 0 0 0 25 "chr21" 28986934 28992763 "-" 28992763 28986934 "clu_396" "clu_400" 27 336 363 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28986934 28992763 "-" 28992763 28986934 "clu_396" "clu_400" 28986934 28992763 0 0 0 0 "-" "annotated" "LTN1" "ENSG00000160183.16" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 1 1 "main" "main" 0 0 NA 0 NA 8.33333333333333 3.88349514563107 -4.44983818770226 0 5.88235294117647 5.88235294117647 0 0 0 NA 0 NA 0 0 0 NA 0 NA NA NA NA NA 16.6666666666667 NA 0 0 0 0 0 0 NA NA NA NA 0 NA NA "Canonical"
"395" NA 0 1 1 0 1 "chr21:28986934:28992478:-" NA 1 0 1 1 0 NA 0 0 0 0 0 NA 0 3 3 0 3 NA 1 1 2 1 1 -Inf 0 0 0 0 2 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 2 2 1 5 NA 1 1 2 1 1 Inf 0 8 8 0 11 Inf 0 23 23 3 33 -1.37663245020815 7 124 131 10 167 Inf 1 32 33 1 40 "chr21" 28986934 28992478 "-" 28992478 28986934 "clu_392" "clu_400" 2 7 9 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28986934 28992478 "-" 28992478 28986934 "clu_392" "clu_400" 28986934 28992763 0 -285 285 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000160201.11" "." 0 1 "basic|appris_principal_2|CCDS" 1 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -285 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 1 1 "not_main_5_prime" "main" 285 0 100 80 -20 70 74.251497005988 4.25149700598801 0 69.6969696969697 69.6969696969697 NA 72.7272727272727 NA 100 100 0 0 40 40 NA NA NA NA NA NA NA 0 NA 100 100 0 NA 100 NA NA NA NA 100 NA NA NA NA
"396" NA 0 0 0 0 0 "chr21:29008621:29009594:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 2 NA 0 0 0 0 1 NA 0 0 0 0 7 NA 0 0 0 0 0 NA 0 0 0 0 1 Inf 0 0 0 1 8 NA 0 0 0 1 4 Inf 0 0 0 2 19 -2.19722457733622 0 1 1 3 38 Inf 0 5 5 6 118 NA 0 0 0 0 18 "chr21" 29008621 29009594 "-" 29009594 29008621 "clu_406" "clu_409" 1 26 27 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29008621 29009594 "-" 29009594 29008621 "clu_406" "clu_409" 29008621 29008394 0 1200 -1200 0 "-" "cryptic_fiveprime" "RWDD2B" "ENSG00000274276.4" "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 1200 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" -1200 0 NA 0 NA 0 4.23728813559322 4.23728813559322 0 2.63157894736842 2.63157894736842 0 0 0 0 0 0 0 0 0 NA 0 NA NA NA NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA NA NA NA NA
"397" NA 0 0 0 0 0 "chr21:29008621:29009626:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 3 NA 0 0 0 0 0 NA 0 3 3 0 7 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 1 1 2 1 9 NA 0 0 0 1 4 NA 1 3 4 2 16 Inf 2 3 5 3 31 Inf 2 16 18 6 99 NA 0 1 1 0 18 "chr21" 29008621 29009626 "-" 29009626 29008621 "clu_407" "clu_409" 0 6 6 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29008621 29009626 "-" 29009626 29008621 "clu_407" "clu_409" 29008621 29008394 0 1232 -1232 0 "-" "cryptic_fiveprime" "RWDD2B" "." "." NA 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "not_main_5_prime" 0 1232 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 2 "not_main_5_prime" "main" -1232 0 NA 5.55555555555556 NA 33.3333333333333 16.1616161616162 -17.1717171717172 66.6666666666667 9.67741935483871 -56.9892473118279 50 18.75 -31.25 0 0 0 100 11.1111111111111 -88.8888888888889 NA NA NA NA NA NA NA 42.8571428571429 NA NA NA NA NA 0 NA NA NA NA NA NA NA NA NA
"398" NA 0 0 0 0 0 "chr21:29008621:29019210:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 1 3 NA 0 0 0 0 3 NA 1 0 1 1 5 NA 0 0 0 0 0 NA 0 0 0 0 3 -Inf 0 0 0 2 7 NA 0 0 0 1 8 -Inf 0 1 1 1 22 1.76358859226136 0 1 1 8 52 -Inf 1 4 5 14 210 NA 0 1 1 1 30 "chr21" 29008621 29019210 "-" 29019210 29008621 "clu_410" "clu_409" 12 184 196 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 29008621 29019210 "-" 29019210 29008621 "clu_410" "clu_409" 29008621 29019210 0 0 0 0 "-" "annotated" "RWDD2B" "ENSG00000185658.13" "ENST00000493196.2" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" "appris_principal_1" "appris_principal_1" "" "" "main" "main" 0 0 1 "basic|MANE_Select|appris_principal_1|CCDS" "basic|MANE_Select|appris_principal_1|CCDS" 1 1 "main" "main" 0 0 0 3.33333333333333 3.33333333333333 7.14285714285714 1.9047619047619 -5.23809523809524 0 1.92307692307692 1.92307692307692 0 4.54545454545455 4.54545454545455 0 0 0 0 0 0 NA 0 NA NA NA NA 100 0 -100 NA 0 NA 0 0 0 NA NA NA NA NA NA NA "Canonical"
"399" NA 0 0 0 0 0 "chr21:28970742:28982315:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 1 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 0 0 0 0 Inf 0 0 0 0 0 -Inf 1 0 1 1 1 NA 0 0 0 0 0 -1.94591014905531 0 3 3 0 4 -1.73460105538811 0 11 11 1 18 NA 0 1 1 0 1 "chr21" 28970742 28982315 "-" 28982315 28970742 "clu_377" "clu_388" 3 7 10 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28970742 28982315 "-" 28982315 28970742 "clu_377" "clu_388" 28970742 28982315 0 0 0 0 "-" "novel annotated pair" "LTN1" "ENSG00000157578.13" "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 7 5 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 7 5 "main" "main" 0 0 NA 100 NA 0 61.1111111111111 61.1111111111111 NA 75 NA NA NA NA 100 0 -100 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 NA NA NA NA NA NA NA NA "Canonical"
"400" NA 0 0 0 0 0 "chr21:28970742:28971270:-" NA 0 0 0 0 1 NA 0 0 0 0 0 NA 1 2 3 1 3 NA 0 3 3 0 3 NA 1 3 4 1 6 NA 0 0 0 0 0 NA 0 2 2 0 3 -Inf 3 5 8 3 6 Inf 1 7 8 1 8 NA 1 17 18 1 23 1.94591014905531 6 46 52 7 53 1.73460105538811 8 171 179 13 209 NA 0 22 22 1 28 "chr21" 28970742 28971270 "-" 28971270 28970742 "clu_371" "clu_388" 24 302 326 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28970742 28971270 "-" 28971270 28970742 "clu_371" "clu_388" 28970742 28971270 0 0 0 0 "-" "annotated" "LTN1" "." "ENST00000361371.10+ENST00000389194.7+ENST00000389195.7+ENST00000614971.4" 1 1 "basic|appris_principal_2|CCDS" 7 7 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "main" 0 0 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 7 7 "main" "main" 0 0 0 78.5714285714286 78.5714285714286 61.5384615384615 81.8181818181818 20.2797202797203 85.7142857142857 86.7924528301887 1.07816711590297 100 73.9130434782609 -26.0869565217391 100 87.5 -12.5 100 83.3333333333333 -16.6666666666667 NA 66.6666666666667 NA NA NA NA 100 50 -50 NA 100 NA 100 66.6666666666667 -33.3333333333333 NA NA NA NA 0 NA NA "Canonical"
"401" NA 0 0 0 0 0 "chr21:28932664:28935104:-" NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 3 3 0 3 NA 0 0 0 0 0 NA 0 4 4 0 7 NA 0 0 0 0 0 NA 0 0 0 0 0 NA 0 8 8 1 9 Inf 1 4 5 1 4 NA 1 13 14 2 16 NA 1 28 29 3 31 -Inf 4 83 87 6 99 NA 0 17 17 0 18 "chr21" 28932664 28935104 "-" 28935104 28932664 "clu_341" "clu_358" 1 10 11 NA NA NA NA NA NA NA NA NA NA NA NA NA NA "chr21" 28932664 28935104 "-" 28935104 28932664 "clu_341" "clu_358" 28932664 28935108 0 -4 4 0 "-" "cryptic_fiveprime" "LTN1" "ENSG00000183527.11" "." 0 1 "basic|appris_principal_2|CCDS" 27 27 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" "appris_principal_2" "appris_principal_2" "" "" "main" "not_main_5_prime" 0 -4 1 "basic|appris_principal_2|CCDS" "basic|appris_principal_2|CCDS" 27 27 "not_main_5_prime" "main" 4 0 NA 94.4444444444444 NA 66.6666666666667 83.8383838383838 17.1717171717172 33.3333333333333 90.3225806451613 56.989247311828 50 81.25 31.25 100 100 0 0 88.8888888888889 88.8888888888889 NA NA NA NA NA NA NA 57.1428571428571 NA NA NA NA NA 100 NA NA NA NA NA NA NA NA NA
